condition,replicate,arm,task_id,agg_score,is_failure,failure_cause,totalTokens,totalTokens_raw,runtimeSec,turns,n_compact,agg_score_excl
ctxlimit,ctxlimit,repo-scope,task-6905333b74f22949d97ba9ae,0.5,False,,8118723,55947.0,,173,2,0.5
ctxlimit,ctxlimit,repo-scope,task-6905333b74f22949d97ba9af,0.9230769230769231,False,,12448005,68523.0,,246,2,0.9230769230769231
ctxlimit,ctxlimit,repo-scope,task-6905333b74f22949d97ba9b2,0.8888888888888888,False,,2394277,51911.0,404.73,74,0,0.8888888888888888
ctxlimit,ctxlimit,repo-scope,task-6905333b74f22949d97ba9e8,0.6,False,,4258008,60751.0,705.643,102,0,0.6
ctxlimit,ctxlimit,repo-scope,task-6905333b74f22949d97baa1d,0.875,False,,2236848,53476.0,402.976,64,0,0.875
ctxlimit,ctxlimit,repo-scope,task-6905333b74f22949d97ba9d0,1.0,False,,6695566,63008.0,,162,1,1.0
ctxlimit,ctxlimit,repo-scope,task-6905333b74f22949d97ba9d1,0.75,False,,1339186,40249.0,258.96,46,0,0.75
ctxlimit,ctxlimit,repo-scope,task-6905333b74f22949d97ba9d2,1.0,False,,4319138,54807.0,,105,3,1.0
ctxlimit,ctxlimit,repo-scope,task-6905333b74f22949d97ba9d3,0.0,True,context_overflow,3101296,3096869.0,,78,3,0.0
ctxlimit,ctxlimit,repo-scope,task-6905333b74f22949d97ba9d4,1.0,False,,3017234,41220.0,,83,2,1.0
ctxlimit,ctxlimit,repo-scope,task-6905333b74f22949d97ba9d5,0.7857142857142857,False,,3588018,62278.0,,83,1,0.7857142857142857
ctxlimit,ctxlimit,repo-scope,task-6905333b74f22949d97ba9d6,1.0,False,,3637520,58370.0,,88,2,1.0
ctxlimit,ctxlimit,repo-scope,task-6905333b74f22949d97ba9d7,0.8461538461538461,False,,683481,30577.0,158.838,29,0,0.8461538461538461
ctxlimit,ctxlimit,repo-scope,task-6905333b74f22949d97ba9d8,0.0,True,context_overflow,11579713,5786631.0,,264,3,0.0
ctxlimit,ctxlimit,repo-scope,task-6905333b74f22949d97ba9d9,0.8,False,,1005315,48308.0,241.381,31,0,0.8
ctxlimit,ctxlimit,repo-scope,task-6905333b74f22949d97ba9db,0.0,True,context_overflow,6546996,3274084.0,,166,3,0.0
ctxlimit,ctxlimit,repo-scope,task-6905333b74f22949d97ba9dc,0.875,False,,2255213,39016.0,,60,1,0.875
ctxlimit,ctxlimit,repo-scope,task-6905333b74f22949d97ba9dd,0.0,True,context_overflow,9358764,4674665.0,,244,3,0.0
ctxlimit,ctxlimit,repo-scope,task-6905333b74f22949d97ba9de,0.0,True,context_overflow,6191555,3096183.0,,150,3,0.0
ctxlimit,ctxlimit,repo-scope,task-6905333b74f22949d97ba9e0,0.625,False,,2411235,57971.0,436.068,65,0,0.625
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9a4,1.0,False,,1605595,54573.0,1187.64,40,0,1.0
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9a5,0.6923076923076923,False,,2352857,59034.0,1393.31,54,0,0.6923076923076923
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9a6,0.8181818181818182,False,,20802707,71700.0,,341,1,0.8181818181818182
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9a7,1.0,False,,2402435,55392.0,1433.403,63,0,1.0
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9a8,1.0,False,,1562089,58896.0,1200.754,38,0,1.0
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9a9,0.6,False,,1928775,58297.0,1134.875,50,0,0.6
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9aa,0.6666666666666666,False,,16185108,8079145.0,,372,3,0.6666666666666666
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9ab,0.7142857142857143,False,,6756341,42550.0,,156,3,0.7142857142857143
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9ac,0.6,False,,1921630,54614.0,1519.097,50,0,0.6
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9ad,0.8181818181818182,False,,2493067,32177.0,,59,2,0.8181818181818182
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9ae,0.5833333333333334,False,,1236175,39276.0,,41,1,0.5833333333333334
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9af,0.8461538461538461,False,,4391600,47942.0,,113,2,0.8461538461538461
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9b2,1.0,False,,1907667,47837.0,2149.044,57,0,1.0
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9e8,0.7333333333333333,False,,3767016,62301.0,2432.282,84,0,0.7333333333333333
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97baa1d,0.875,False,,1488555,54493.0,1463.081,37,0,0.875
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9d0,1.0,False,,2746477,53399.0,2000.018,78,0,1.0
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9d1,0.875,False,,1278660,49251.0,1080.77,37,0,0.875
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9d2,0.9090909090909091,False,,3446178,3437810.0,,96,3,0.9090909090909091
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9d3,0.0,False,,8689109,4331236.0,,210,3,0.0
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9d4,0.0,True,context_overflow,15043394,7518266.0,,362,3,0.0
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9d5,0.7142857142857143,False,,1049548,52622.0,1155.207,31,0,0.7142857142857143
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9d6,0.8,False,,1815778,32819.0,,50,2,0.8
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9d7,0.7692307692307693,False,,460954,34428.0,694.502,19,0,0.7692307692307693
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9d8,0.0,True,context_overflow,2973759,2969596.0,,79,3,0.0
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9d9,0.9,False,,1738097,47564.0,1518.515,55,0,0.9
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9db,1.0,False,,1432206,41855.0,,40,2,1.0
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9dc,0.875,False,,2304546,48386.0,1301.342,70,0,0.875
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9dd,0.0,True,gateway_stall,1325177,,,37,0,
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9de,0.0,True,context_overflow,2597773,2594095.0,,73,3,0.0
ctxlimit,ctxlimit-rerun1,control,task-6905333b74f22949d97ba9e0,0.5,False,,4015103,60966.0,1335.049,99,0,0.5
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9a4,0.9,False,,1442667,54521.0,1168.208,37,0,0.9
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9a5,0.8461538461538461,False,,1608602,44168.0,916.778,57,0,0.8461538461538461
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9a6,0.7272727272727273,False,,8002896,68534.0,,170,1,0.7272727272727273
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9a7,1.0,False,,4366703,59142.0,,105,1,1.0
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9a8,1.0,False,,1892008,43466.0,1091.853,65,0,1.0
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9a9,0.0,True,context_overflow,11738744,11715911.0,,240,3,0.0
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9aa,0.4166666666666667,False,,5957336,46420.0,,141,3,0.4166666666666667
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9ab,0.0,True,gateway_stall,1875780,,,50,0,
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9ac,0.6,False,,3388613,59545.0,3089.963,87,0,0.6
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9ad,0.0,True,context_overflow,18215364,9101985.0,,386,3,0.0
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9ae,0.5,False,,2533723,51150.0,1699.94,73,0,0.5
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9af,0.9230769230769231,False,,14030997,65969.0,,277,3,0.9230769230769231
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9b2,,True,judge_timeout,4395999,64923.0,3622.958,114,0,
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9e8,,True,judge_timeout,3061716,63080.0,1576.978,71,0,
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97baa1d,,True,judge_timeout,1376897,45970.0,1955.918,47,0,
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9d0,0.0,True,context_overflow,7417741,,,186,2,0.0
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9d1,0.75,False,,1758594,40998.0,1446.19,60,0,0.75
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9d2,0.0,True,context_overflow,3727290,3722492.0,,98,3,0.0
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9d3,0.8181818181818182,False,,1832925,56117.0,1399.694,47,0,0.8181818181818182
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9d4,0.9090909090909091,False,,2033215,58418.0,1467.18,54,0,0.9090909090909091
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9d5,0.0,True,gateway_stall,1700397,,,46,0,
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9d6,0.8,False,,1542964,52329.0,914.202,41,0,0.8
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9d7,0.8461538461538461,False,,2402650,40879.0,1680.072,79,0,0.8461538461538461
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9d8,0.0,True,context_overflow,4363292,4357542.0,,105,3,0.0
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9d9,0.7,False,,4344157,48564.0,,106,2,0.7
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9db,1.0,False,,3149962,58208.0,,76,2,1.0
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9dc,0.0,True,context_overflow,5656697,5646452.0,,128,3,0.0
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9dd,0.6,False,,12228720,6098814.0,,272,3,0.6
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9de,0.0,True,context_overflow,5673245,5663736.0,,126,3,0.0
ctxlimit,ctxlimit-rerun1,repo-scope,task-6905333b74f22949d97ba9e0,0.75,False,,7357620,62883.0,,162,2,0.75
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9a4,1.0,False,,1605595,54573.0,1187.64,40,0,1.0
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9a5,0.6923076923076923,False,,2352857,59034.0,1393.31,54,0,0.6923076923076923
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9a6,0.8181818181818182,False,,20802707,71700.0,,341,1,0.8181818181818182
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9a7,1.0,False,,2402435,55392.0,1433.403,63,0,1.0
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9a8,1.0,False,,1562089,58896.0,1200.754,38,0,1.0
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9a9,0.6,False,,1928775,58297.0,1134.875,50,0,0.6
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9aa,0.6666666666666666,False,,16185108,8079145.0,,372,3,0.6666666666666666
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9ab,0.7142857142857143,False,,6756341,42550.0,,156,3,0.7142857142857143
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9ac,0.6,False,,1921630,54614.0,1519.097,50,0,0.6
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9ad,0.8181818181818182,False,,2493067,32177.0,,59,2,0.8181818181818182
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9ae,0.5833333333333334,False,,1236175,39276.0,,41,1,0.5833333333333334
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9af,0.8461538461538461,False,,4391600,47942.0,,113,2,0.8461538461538461
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9b2,1.0,False,,1907667,47837.0,2149.044,57,0,1.0
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9e8,0.7333333333333333,False,,3767016,62301.0,2432.282,84,0,0.7333333333333333
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97baa1d,0.875,False,,1488555,54493.0,1463.081,37,0,0.875
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9d0,1.0,False,,2746477,53399.0,2000.018,78,0,1.0
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9d1,0.875,False,,1278660,49251.0,1080.77,37,0,0.875
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9d2,0.9090909090909091,False,,3446178,3437810.0,,96,3,0.9090909090909091
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9d3,0.0,False,,8689109,4331236.0,,210,3,0.0
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9d4,0.0,True,context_overflow,15043394,7518266.0,,362,3,0.0
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9d5,0.7142857142857143,False,,1049548,52622.0,1155.207,31,0,0.7142857142857143
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9d6,0.8,False,,1815778,32819.0,,50,2,0.8
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9d7,0.7692307692307693,False,,460954,34428.0,694.502,19,0,0.7692307692307693
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9d8,0.0,True,context_overflow,2973759,2969596.0,,79,3,0.0
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9d9,0.9,False,,1738097,47564.0,1518.515,55,0,0.9
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9db,1.0,False,,1432206,41855.0,,40,2,1.0
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9dc,0.875,False,,2304546,48386.0,1301.342,70,0,0.875
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9dd,0.0,True,gateway_stall,1325177,,,37,0,
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9de,0.0,True,context_overflow,2597773,2594095.0,,73,3,0.0
ctxlimit,ctxlimit-rerun2,control,task-6905333b74f22949d97ba9e0,0.5,False,,4015103,60966.0,1335.049,99,0,0.5
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9a4,0.9,False,,2464785,40464.0,,63,1,0.9
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9a5,0.6923076923076923,False,,2197846,57069.0,1157.954,52,0,0.6923076923076923
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9a6,0.0,False,,11299697,,,189,1,0.0
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9a7,0.0,True,gateway_stall,1586407,,,54,0,
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9a8,0.9,False,,1518404,65402.0,1739.148,34,0,0.9
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9a9,0.4,False,,3081472,60930.0,2363.456,77,0,0.4
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9aa,0.6666666666666666,False,,2298404,58978.0,3146.061,72,0,0.6666666666666666
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9ab,0.8571428571428571,False,,4323560,45420.0,,90,1,0.8571428571428571
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9ac,0.0,True,gateway_stall,3056594,,,72,0,
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9ad,,True,judge_timeout,7138822,53722.0,,165,3,
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9ae,,True,judge_timeout,3818524,62701.0,2107.118,94,0,
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9af,0.0,True,gateway_stall,3161444,,,77,0,
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9b2,0.8888888888888888,False,,1926426,55278.0,2530.903,52,0,0.8888888888888888
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9e8,0.0,True,context_overflow,2262991,,,63,1,0.0
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97baa1d,0.0,True,gateway_stall,608842,,,27,0,
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9d0,0.0,True,context_overflow,9319825,9306472.0,,216,3,0.0
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9d1,1.0,False,,4156151,,,101,1,1.0
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9d2,0.9090909090909091,False,,1394948,53837.0,1096.815,38,0,0.9090909090909091
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9d3,0.8181818181818182,False,,3995639,3981649.0,,98,3,0.8181818181818182
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9d4,0.9090909090909091,False,,8027502,67404.0,,168,0,0.9090909090909091
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9d5,0.7857142857142857,False,,754670,43317.0,,23,1,0.7857142857142857
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9d6,0.9,False,,3460947,58760.0,,79,1,0.9
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9d7,0.8461538461538461,False,,532599,29722.0,597.779,25,0,0.8461538461538461
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9d8,0.5,False,,2792284,37608.0,,72,3,0.5
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9d9,0.8,False,,1085285,47156.0,885.346,32,0,0.8
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9db,0.0,True,context_overflow,3650360,1828125.0,,108,3,0.0
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9dc,1.0,False,,2273899,53005.0,1502.615,66,0,1.0
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9dd,0.6,False,,934143,48459.0,1017.67,29,0,0.6
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9de,0.0,True,context_overflow,3690114,3679858.0,,86,3,0.0
ctxlimit,ctxlimit-rerun2,repo-scope,task-6905333b74f22949d97ba9e0,0.5,False,,2539797,53466.0,756.286,66,0,0.5
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9ac,0.0,True,context_overflow,5699169,,,130,1,0.0
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9ae,0.6666666666666666,False,,2841122,56336.0,2063.83,80,0,0.6666666666666666
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9af,0.23076923076923078,False,,4570199,,,119,2,0.23076923076923078
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9ad,0.5454545454545454,False,,3824373,48239.0,,92,2,0.5454545454545454
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97baa1d,0.875,False,,817213,47708.0,934.413,24,0,0.875
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9a5,0.6923076923076923,False,,979848,51905.0,670.067,26,0,0.6923076923076923
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9e8,0.5333333333333333,False,,3671525,,,93,1,0.5333333333333333
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9aa,0.0,True,context_overflow,10860856,5429411.0,,258,3,0.0
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9ab,0.0,True,context_overflow,8501605,8491686.0,,197,3,0.0
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9a8,1.0,False,,2477417,52903.0,1531.639,68,0,1.0
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9b2,,True,judge_timeout,4156158,69695.0,3071.132,93,0,
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9a4,,True,judge_timeout,9911723,9877222.0,,213,3,
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9a9,0.8,False,,11269326,53871.0,,236,2,0.8
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9a6,0.0,True,context_overflow,13272142,13229162.0,,355,3,0.0
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9a7,1.0,False,,2796690,56138.0,1376.316,73,0,1.0
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9d3,0.0,True,context_overflow,5790539,2897021.0,,156,3,0.0
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9e0,0.625,False,,1189968,36025.0,652.444,47,0,0.625
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9dd,0.6,False,,5434823,5423761.0,,136,3,0.6
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9d7,0.8461538461538461,False,,511848,27103.0,361.643,25,0,0.8461538461538461
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9d2,0.0,True,context_overflow,2040529,2037579.0,,62,3,0.0
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9d9,0.8,False,,2737259,54161.0,,76,1,0.8
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9db,1.0,False,,1777389,41335.0,,51,2,1.0
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9d8,0.6666666666666666,False,,3401183,3393101.0,,87,3,0.6666666666666666
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9d6,1.0,False,,2001612,30906.0,,54,2,1.0
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9dc,0.0,True,context_overflow,8904931,4451942.0,,224,3,0.0
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9de,0.0,True,context_overflow,3151454,3146449.0,,86,3,0.0
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9d0,1.0,False,,1443888,54526.0,869.571,42,0,1.0
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9d1,1.0,False,,812215,38331.0,619.636,30,0,1.0
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9d4,0.8181818181818182,False,,1965809,49393.0,1160.977,66,0,0.8181818181818182
ctxlimit,ctxlimit-shuffle1,control,task-6905333b74f22949d97ba9d5,0.5714285714285714,False,,2713135,54556.0,,75,2,0.5714285714285714
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9ac,0.6,False,,2631109,54419.0,2321.316,66,0,0.6
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9ae,0.0,True,gateway_stall,2998117,,,77,0,
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9af,1.0,False,,3555518,56441.0,,88,1,1.0
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9ad,0.0,True,context_overflow,7980882,3990515.0,,198,3,0.0
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97baa1d,0.875,False,,2094416,48164.0,2045.735,62,0,0.875
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9a5,0.5384615384615384,False,,2043264,54483.0,1685.379,57,0,0.5384615384615384
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9e8,0.6666666666666666,False,,2162228,56317.0,2295.731,57,0,0.6666666666666666
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9aa,0.0,True,context_overflow,8619217,8608566.0,,186,3,0.0
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9ab,0.0,True,context_overflow,7448885,7440802.0,,171,3,0.0
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9a8,,True,judge_timeout,4976200,52410.0,574.31,111,2,
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9b2,,True,judge_timeout,2845044,52226.0,1891.049,81,0,
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9a4,,True,judge_timeout,1615605,51176.0,,44,2,
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9a9,0.7,False,,3395865,59355.0,2408.057,88,0,0.7
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9a6,0.8181818181818182,False,,6117677,62606.0,,125,1,0.8181818181818182
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9a7,0.0,True,gateway_stall,1946822,,,52,0,
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9d3,0.8181818181818182,False,,3519217,56313.0,,91,1,0.8181818181818182
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9e0,0.625,False,,2716163,53050.0,1994.728,79,0,0.625
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9dd,0.6,False,,5556879,54224.0,,119,1,0.6
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9d7,0.9230769230769231,False,,866914,36669.0,729.27,30,0,0.9230769230769231
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9d2,0.0,True,gateway_stall,1193552,,,35,0,
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9d9,0.7,False,,1581407,52058.0,1269.431,46,0,0.7
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9db,0.0,True,gateway_stall,1302591,,,39,0,
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9d8,0.6666666666666666,False,,3051980,39450.0,,74,3,0.6666666666666666
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9d6,1.0,False,,4564016,4551144.0,,109,3,1.0
ctxlimit,ctxlimit-shuffle1,repo-scope,task-6905333b74f22949d97ba9dc,1.0,False,,7054623,56237.0,,160,3,1.0
