run_dir,replicate,arm,task_id,occurrence,repository,session_id,call_seq,query,n_results,n_via_match,n_via_link,sim_mean,sim_min,sim_max,note_ids,gateway_log_query,gateway_log_n_results,gateway_log_latency_ms,agg_score,reward,control_agg_score,delta,bucket
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d7,23,paperless-ngx/paperless-ngx,cd87675b-18d2-4d56-935d-b6d2d5d3f27b,1,paperless API authentication token,0,0,0,,,,,paperless API authentication token,13.0,1186.0,0.9230769230769231,0.0,0.7692307692307693,0.15384615384615385,improved
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d7,23,paperless-ngx/paperless-ngx,cd87675b-18d2-4d56-935d-b6d2d5d3f27b,2,paperless authentication header format token pagination,0,0,0,,,,,paperless authentication header format token pagination,13.0,1184.0,0.9230769230769231,0.0,0.7692307692307693,0.15384615384615385,improved
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d8,24,paperless-ngx/paperless-ngx,fa94f318-9c1d-4186-8d74-bee565d78fef,1,document classification machine learning pipeline test training OCR,0,0,0,,,,,document classification machine learning pipeline test training OCR,13.0,459.0,0.3333333333333333,0.0,,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d8,24,paperless-ngx/paperless-ngx,fa94f318-9c1d-4186-8d74-bee565d78fef,2,machine learning pipeline document classification training OCR barcode splitting,0,0,0,,,,,machine learning pipeline document classification training OCR barcode splitting,18.0,1127.0,0.3333333333333333,0.0,,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9d9,25,paperless-ngx/paperless-ngx,85bdace3-2dce-44ef-8db8-e397bf8694de,1,paperless-ngx background processing queue async,0,0,0,,,,,paperless-ngx background processing queue async,13.0,1609.0,0.8,0.0,0.9,-0.09999999999999998,degraded
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9db,26,paperless-ngx/paperless-ngx,f0a0c7ca-8521-4d50-a4f4-8814bc1ea121,1,Paperless-NGX document tags filename format file move duplicate classifier,0,0,0,,,,,Paperless-NGX document tags filename format file move duplicate classifier,13.0,1175.0,,,1.0,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9dc,27,paperless-ngx/paperless-ngx,8c6544e4-d97a-4b4f-b24b-527e8edc0aed,1,paperless-ngx codebase structure OCR processing,0,0,0,,,,,paperless-ngx codebase structure OCR processing,13.0,1264.0,,,0.875,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9dc,27,paperless-ngx/paperless-ngx,8c6544e4-d97a-4b4f-b24b-527e8edc0aed,2,paperless-ngx OCR processing multi-page PDF upload response log patterns archive,0,0,0,,,,,paperless-ngx OCR processing multi-page PDF upload response log patterns archive,13.0,1207.0,,,0.875,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9dc,27,paperless-ngx/paperless-ngx,8c6544e4-d97a-4b4f-b24b-527e8edc0aed,3,paperless-ngx OCR processing multi-page PDF,0,0,0,,,,,paperless-ngx OCR processing multi-page PDF,18.0,192.0,,,0.875,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9dc,27,paperless-ngx/paperless-ngx,8c6544e4-d97a-4b4f-b24b-527e8edc0aed,4,paperless-ngx OCR multi-page PDF processing HTTP response log filename database,0,0,0,,,,,paperless-ngx OCR multi-page PDF processing HTTP response log filename database,13.0,1790.0,,,0.875,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9dc,27,paperless-ngx/paperless-ngx,8c6544e4-d97a-4b4f-b24b-527e8edc0aed,5,paperless-ngx consumer OCRmyPDF archive filename,0,0,0,,,,,paperless-ngx consumer OCRmyPDF archive filename,13.0,1833.0,,,0.875,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9dc,27,paperless-ngx/paperless-ngx,8c6544e4-d97a-4b4f-b24b-527e8edc0aed,6,paperless-ngx OCR processing multi-page PDF upload response log patterns archive,0,0,0,,,,,,,,,,0.875,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9dc,27,paperless-ngx/paperless-ngx,8c6544e4-d97a-4b4f-b24b-527e8edc0aed,7,paperless-ngx OCR processing multi-page PDF,0,0,0,,,,,,,,,,0.875,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9dc,27,paperless-ngx/paperless-ngx,8c6544e4-d97a-4b4f-b24b-527e8edc0aed,8,paperless-ngx OCR multi-page PDF processing HTTP response log filename database,0,0,0,,,,,,,,,,0.875,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9dc,27,paperless-ngx/paperless-ngx,8c6544e4-d97a-4b4f-b24b-527e8edc0aed,9,paperless-ngx consumer OCRmyPDF archive filename,0,0,0,,,,,,,,,,0.875,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9dd,28,paperless-ngx/paperless-ngx,5388f3a8-2469-4ba6-82dd-7d3212592537,1,Paperless-NGX codebase document ingestion workflow,0,0,0,,,,,Paperless-NGX codebase document ingestion workflow,13.0,1200.0,0.4,0.0,,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9dd,28,paperless-ngx/paperless-ngx,5388f3a8-2469-4ba6-82dd-7d3212592537,2,Paperless-NGX document consumption pipeline consumer tasks signal handlers,0,0,0,,,,,Paperless-NGX document consumption pipeline consumer tasks signal handlers,13.0,1448.0,0.4,0.0,,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9dd,28,paperless-ngx/paperless-ngx,5388f3a8-2469-4ba6-82dd-7d3212592537,3,Paperless-NGX document consumption pipeline consumer tasks signal handlers ingestion,0,0,0,,,,,Paperless-NGX document consumption pipeline consumer tasks signal handlers ingestion,13.0,1189.0,0.4,0.0,,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9dd,28,paperless-ngx/paperless-ngx,5388f3a8-2469-4ba6-82dd-7d3212592537,4,Paperless-NGX document ingestion pipeline consumer task,0,0,0,,,,,Paperless-NGX document ingestion pipeline consumer task,13.0,1191.0,0.4,0.0,,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9dd,28,paperless-ngx/paperless-ngx,5388f3a8-2469-4ba6-82dd-7d3212592537,5,Django-Q message broker redis task payload format queued task data structure,0,0,0,,,,,Django-Q message broker redis task payload format queued task data structure,13.0,1200.0,0.4,0.0,,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9dd,28,paperless-ngx/paperless-ngx,5388f3a8-2469-4ba6-82dd-7d3212592537,6,Paperless-NGX document ingestion pipeline workflow,0,0,0,,,,,Paperless-NGX document ingestion pipeline workflow,13.0,1217.0,0.4,0.0,,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9dd,28,paperless-ngx/paperless-ngx,5388f3a8-2469-4ba6-82dd-7d3212592537,7,Django-Q task payload Redis queue format document_consumer,0,0,0,,,,,Django-Q task payload Redis queue format document_consumer,13.0,1162.0,0.4,0.0,,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9de,29,paperless-ngx/paperless-ngx,fe25b6ef-984d-4704-8cc8-78ea465e8b3c,1,Paperless memory metadata document processing,0,0,0,,,,,Paperless memory metadata document processing,13.0,1244.0,,,,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9de,29,paperless-ngx/paperless-ngx,fe25b6ef-984d-4704-8cc8-78ea465e8b3c,2,Paperless memory spikes document import metadata handling,0,0,0,,,,,Paperless memory spikes document import metadata handling,13.0,377.0,,,,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9de,29,paperless-ngx/paperless-ngx,fe25b6ef-984d-4704-8cc8-78ea465e8b3c,3,memory consumption document processing pipeline,0,0,0,,,,,memory consumption document processing pipeline,13.0,1393.0,,,,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9de,29,paperless-ngx/paperless-ngx,fe25b6ef-984d-4704-8cc8-78ea465e8b3c,4,Paperless memory spikes document processing metadata,0,0,0,,,,,Paperless memory spikes document processing metadata,18.0,1288.0,,,,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9de,29,paperless-ngx/paperless-ngx,fe25b6ef-984d-4704-8cc8-78ea465e8b3c,5,paperless document consumption pipeline memory,0,0,0,,,,,paperless document consumption pipeline memory,18.0,1299.0,,,,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9de,29,paperless-ngx/paperless-ngx,fe25b6ef-984d-4704-8cc8-78ea465e8b3c,6,Paperless memory usage metadata processing document import,0,0,0,,,,,Paperless memory usage metadata processing document import,18.0,1236.0,,,,,
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9e0,30,paperless-ngx/paperless-ngx,d2c9cc42-b798-4a08-9075-40de9477dd0d,1,documents list pagination duplicates sorting,0,0,0,,,,,documents list pagination duplicates sorting,13.0,1219.0,0.375,0.0,0.5,-0.125,degraded
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9e0,30,paperless-ngx/paperless-ngx,d2c9cc42-b798-4a08-9075-40de9477dd0d,2,document pagination ordering instability duplicates,0,0,0,,,,,document pagination ordering instability duplicates,13.0,1187.0,0.375,0.0,0.5,-0.125,degraded
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9e8,14,simple-login/app,34655c45-ed23-4c40-9949-0c7cc06fbd09,1,SimpleLogin authentication API session,0,0,0,,,,,SimpleLogin authentication API session,13.0,1392.0,0.8,0.0,0.7333333333333333,0.06666666666666676,improved
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9e8,14,simple-login/app,34655c45-ed23-4c40-9949-0c7cc06fbd09,2,SimpleLogin authentication API session email forwarding alias,0,0,0,,,,,SimpleLogin authentication API session email forwarding alias,18.0,1153.0,0.8,0.0,0.7333333333333333,0.06666666666666676,improved
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9e8,14,simple-login/app,34655c45-ed23-4c40-9949-0c7cc06fbd09,3,session storage Redis pickle format raw bytes keys,0,0,0,,,,,session storage Redis pickle format raw bytes keys,13.0,1257.0,0.8,0.0,0.7333333333333333,0.06666666666666676,improved
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9e8,14,simple-login/app,34655c45-ed23-4c40-9949-0c7cc06fbd09,4,email forwarding headers X-header Received Reply-To stripped kept,0,0,0,,,,,email forwarding headers X-header Received Reply-To stripped kept,13.0,1170.0,0.8,0.0,0.7333333333333333,0.06666666666666676,improved
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9e8,14,simple-login/app,34655c45-ed23-4c40-9949-0c7cc06fbd09,5,API key usage tracking last_used times fields updated,0,0,0,,,,,API key usage tracking last_used times fields updated,13.0,142.0,0.8,0.0,0.7333333333333333,0.06666666666666676,improved
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9e8,14,simple-login/app,34655c45-ed23-4c40-9949-0c7cc06fbd09,6,SimpleLogin authentication API key browser session privileged operations HTTP status,0,0,0,,,,,SimpleLogin authentication API key browser session privileged operations HTTP status,13.0,1494.0,0.8,0.0,0.7333333333333333,0.06666666666666676,improved
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9e8,14,simple-login/app,34655c45-ed23-4c40-9949-0c7cc06fbd09,7,email forwarding headers stripped Reply-To X-header Received,0,0,0,,,,,email forwarding headers stripped Reply-To X-header Received,13.0,1114.0,0.8,0.0,0.7333333333333333,0.06666666666666676,improved
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9e8,14,simple-login/app,34655c45-ed23-4c40-9949-0c7cc06fbd09,8,session storage Redis pickle raw bytes format deserialized keys authenticated,0,0,0,,,,,session storage Redis pickle raw bytes format deserialized keys authenticated,13.0,1173.0,0.8,0.0,0.7333333333333333,0.06666666666666676,improved
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97baa1d,15,simple-login/app,7524137a-c774-4ef1-8fa6-752db976d7cc,1,SimpleLogin session handling Redis deserialization,0,0,0,,,,,SimpleLogin session handling Redis deserialization,13.0,1902.0,0.875,0.0,0.875,0.0,tied
20260913T035631.013586628Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97baa1d,15,simple-login/app,7524137a-c774-4ef1-8fa6-752db976d7cc,2,session corruption deserialization behavior risk boundary,0,0,0,,,,,session corruption deserialization behavior risk boundary,13.0,1202.0,0.875,0.0,0.875,0.0,tied
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9a4,1,simple-login/app,cd993512-c211-423b-99da-a3cbef3ce691,1,SimpleLogin backend startup configuration development,0,0,0,,,,,SimpleLogin backend startup configuration development,0.0,49.0,1.0,1.0,1.0,0.0,tied
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9a4,1,simple-login/app,cd993512-c211-423b-99da-a3cbef3ce691,2,SimpleLogin startup dev mode configuration background jobs,2,2,0,56.929365000000004,52.306490000000004,61.552240000000005,3dc7b925-ebaa-4d20-b6c5-97fc4c9e75bc;c532804d-ec24-4ac9-89ca-2ee337d90d36,SimpleLogin startup dev mode configuration background jobs,2.0,91.0,1.0,1.0,1.0,0.0,tied
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9a4,1,simple-login/app,cd993512-c211-423b-99da-a3cbef3ce691,3,SimpleLogin startup dev mode configuration background jobs authentication,3,3,0,62.012641333333335,54.909134,65.56958,ba469685-f05c-4bb1-9474-bca815e05476;3dc7b925-ebaa-4d20-b6c5-97fc4c9e75bc;c532804d-ec24-4ac9-89ca-2ee337d90d36,SimpleLogin startup dev mode configuration background jobs authentication,3.0,115.0,1.0,1.0,1.0,0.0,tied
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9a5,2,simple-login/app,3084a9b8-ee6e-4146-a8f5-f8b9080457c2,1,alias creation signed suffix validation,4,4,0,38.118732,34.369296,40.003526,03f10aea-0f77-4485-91c4-5fcbdb564011;ba469685-f05c-4bb1-9474-bca815e05476;3dc7b925-ebaa-4d20-b6c5-97fc4c9e75bc;c532804d-ec24-4ac9-89ca-2ee337d90d36,alias creation signed suffix validation,4.0,281.0,0.9230769230769231,0.0,0.6923076923076923,0.23076923076923084,improved
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9a5,2,simple-login/app,3084a9b8-ee6e-4146-a8f5-f8b9080457c2,2,rate limiting quota validation error,4,4,0,29.168737,25.359482,35.122395,03f10aea-0f77-4485-91c4-5fcbdb564011;3dc7b925-ebaa-4d20-b6c5-97fc4c9e75bc;ba469685-f05c-4bb1-9474-bca815e05476;c532804d-ec24-4ac9-89ca-2ee337d90d36,rate limiting quota validation error,4.0,320.0,0.9230769230769231,0.0,0.6923076923076923,0.23076923076923084,improved
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9a6,3,simple-login/app,0cefbb51-8214-442f-a3eb-0b82bc51775d,1,email privacy system anonymous aliases,0,0,0,,,,,email privacy system anonymous aliases,6.0,374.0,0.8181818181818182,0.0,0.8181818181818182,0.0,tied
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9a6,3,simple-login/app,0cefbb51-8214-442f-a3eb-0b82bc51775d,2,SimpleLogin database migration email privacy system tables,0,0,0,,,,,SimpleLogin database migration email privacy system tables,7.0,1199.0,0.8181818181818182,0.0,0.8181818181818182,0.0,tied
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9a6,3,simple-login/app,0cefbb51-8214-442f-a3eb-0b82bc51775d,3,SimpleLogin migration tables email handler startup registration,0,0,0,,,,,SimpleLogin migration tables email handler startup registration,9.0,1158.0,0.8181818181818182,0.0,0.8181818181818182,0.0,tied
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9a6,3,simple-login/app,0cefbb51-8214-442f-a3eb-0b82bc51775d,4,login registration activation user_info max_alias_free_plan config,0,0,0,,,,,login registration activation user_info max_alias_free_plan config,9.0,1169.0,0.8181818181818182,0.0,0.8181818181818182,0.0,tied
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9a7,4,simple-login/app,ca60982e-6c2b-4414-b1cc-df6f912c87c0,1,SimpleLogin multi-step workflows mailbox verification background tasks email forwarding aliases,0,0,0,,,,,SimpleLogin multi-step workflows mailbox verification background tasks email forwarding aliases,6.0,211.0,1.0,1.0,1.0,0.0,tied
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9a7,4,simple-login/app,ca60982e-6c2b-4414-b1cc-df6f912c87c0,2,SimpleLogin mailbox verification background tasks email forwarding bounce,0,0,0,,,,,SimpleLogin mailbox verification background tasks email forwarding bounce,6.0,186.0,1.0,1.0,1.0,0.0,tied
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9a7,4,simple-login/app,ca60982e-6c2b-4414-b1cc-df6f912c87c0,3,SimpleLogin mailbox verification background job email forwarding bounce,0,0,0,,,,,SimpleLogin mailbox verification background job email forwarding bounce,6.0,180.0,1.0,1.0,1.0,0.0,tied
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9a8,5,simple-login/app,fc9f7732-18fc-404f-8fc6-e709310c78c7,1,SimpleLogin codebase Flask startup port health check API alias,0,0,0,,,,,SimpleLogin codebase Flask startup port health check API alias,9.0,1726.0,1.0,1.0,1.0,0.0,tied
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9a8,5,simple-login/app,fc9f7732-18fc-404f-8fc6-e709310c78c7,2,SimpleLogin startup port health check alias API PostgreSQL failure,0,0,0,,,,,SimpleLogin startup port health check alias API PostgreSQL failure,10.0,1194.0,1.0,1.0,1.0,0.0,tied
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9a9,6,simple-login/app,0eabbe36-7b90-44ac-9826-1efb19eb106f,1,SimpleLogin alias reply routing,0,0,0,,,,,SimpleLogin alias reply routing,10.0,1469.0,0.6,0.0,0.6,0.0,tied
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9a9,6,simple-login/app,0eabbe36-7b90-44ac-9826-1efb19eb106f,2,SimpleLogin alias reply routing pipeline data flow,0,0,0,,,,,SimpleLogin alias reply routing pipeline data flow,11.0,143.0,0.6,0.0,0.6,0.0,tied
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9aa,7,simple-login/app,ea1a5e80-e36c-4acb-858c-ef4d2b979d04,1,SimpleLogin application structure,0,0,0,,,,,SimpleLogin application structure,11.0,1194.0,,,0.6666666666666666,,
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9aa,7,simple-login/app,ea1a5e80-e36c-4acb-858c-ef4d2b979d04,2,SimpleLogin startup logs web server email handler job runner,0,0,0,,,,,SimpleLogin startup logs web server email handler job runner,12.0,148.0,,,0.6666666666666666,,
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9aa,7,simple-login/app,ea1a5e80-e36c-4acb-858c-ef4d2b979d04,3,SimpleLogin local startup web server email handler job runner verification,0,0,0,,,,,SimpleLogin local startup web server email handler job runner verification,12.0,1142.0,,,0.6666666666666666,,
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9aa,7,simple-login/app,ea1a5e80-e36c-4acb-858c-ef4d2b979d04,4,SimpleLogin startup verification health check logs,0,0,0,,,,,SimpleLogin startup verification health check logs,13.0,1289.0,,,0.6666666666666666,,
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9aa,7,simple-login/app,ea1a5e80-e36c-4acb-858c-ef4d2b979d04,5,SimpleLogin health check endpoint server create_app,0,0,0,,,,,SimpleLogin health check endpoint server create_app,13.0,1126.0,,,0.6666666666666666,,
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9aa,7,simple-login/app,ea1a5e80-e36c-4acb-858c-ef4d2b979d04,6,SimpleLogin startup logs web server email handler job runner,0,0,0,,,,,,,,,,0.6666666666666666,,
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9aa,7,simple-login/app,ea1a5e80-e36c-4acb-858c-ef4d2b979d04,7,SimpleLogin local startup web server email handler job runner verification,0,0,0,,,,,,,,,,0.6666666666666666,,
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9aa,7,simple-login/app,ea1a5e80-e36c-4acb-858c-ef4d2b979d04,8,SimpleLogin startup verification health check logs,0,0,0,,,,,,,,,,0.6666666666666666,,
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9aa,7,simple-login/app,ea1a5e80-e36c-4acb-858c-ef4d2b979d04,9,SimpleLogin health check endpoint server create_app,0,0,0,,,,,,,,,,0.6666666666666666,,
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9ab,8,simple-login/app,249ae130-32b2-4fe4-a7e4-85d0e0851f0f,1,SimpleLogin alias creation,0,0,0,,,,,SimpleLogin alias creation,13.0,1574.0,,,0.7142857142857143,,
20260913T143407.885544474Z-openclaw-sweatlasqa-pilot30-ctxlimit-amem-repo-sglang,pilot30-ctxlimit,repo-scope,task-6905333b74f22949d97ba9ab,8,simple-login/app,249ae130-32b2-4fe4-a7e4-85d0e0851f0f,2,SimpleLogin alias creation flow frontend backend database,0,0,0,,,,,SimpleLogin alias creation flow frontend backend database,13.0,1165.0,,,0.7142857142857143,,
